,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
40,2011101738,2,7,2018/01/07,6331,6,6,10.0,16,5,25.3,9.0,0,1109,58.0,2,1800,4,113.1,39.1,508,4,0,0,0,0,0,0,0,220.0
26,2014104453,3,4,2018/05/23,6471,44,3,11.0,12,12,2.8,2.0,0,5342,57.0,2,2000,4,127.1,39.6,468,-2,1,0,0,0,0,0,0,640.0
27,2014104453,3,4,2018/05/02,6450,43,3,11.0,12,5,30.5,7.0,0,5342,57.0,2,1600,4,100.6,38.5,470,1,0,0,0,0,1,0,0,0.0
28,2014104453,3,3,2017/12/29,6322,44,6,10.0,16,8,17.6,7.0,0,5342,55.0,2,2000,4,126.0,37.9,469,-3,1,0,0,0,1,0,0,0.0
29,2014104453,3,3,2017/11/23,6285,42,6,10.0,11,4,3.2,2.0,0,5342,56.0,2,2000,1,129.3,39.5,472,13,0,0,0,0,0,1,1,1225.0
30,2014104453,3,3,2017/07/12,6150,44,6,11.0,14,4,10.2,5.0,1,5443,56.0,2,2000,4,125.8,38.2,459,5,1,1,0,0,0,0,0,4500.0
3,2012101830,3,6,2018/05/19,6467,8,6,11.0,16,5,3.4,2.0,0,1015,58.0,2,1900,3,117.6,37.1,492,-4,0,0,0,0,0,0,0,0.0
4,2012101830,3,6,2018/02/18,6373,5,6,11.0,16,10,3.7,2.0,0,1015,57.0,2,1600,4,97.9,39.4,496,-2,0,0,0,0,1,0,0,0.0
5,2012101830,3,6,2018/01/21,6345,7,6,11.0,16,8,1.3,1.0,1,1015,56.0,2,1800,4,111.8,38.1,498,2,0,0,0,0,0,1,1,5617.6
6,2012101830,3,5,2017/12/03,6296,7,6,11.0,15,13,4.8,1.0,0,1015,57.0,2,1800,4,110.1,36.1,496,4,0,0,0,0,1,0,0,3996.0
7,2012101830,3,5,2017/11/05,6267,8,6,11.0,15,16,3.1,2.0,1,1015,56.0,2,1800,4,110.1,37.2,492,-4,0,0,0,0,0,0,0,3856.0
51,2013103863,3,5,2018/06/08,6487,48,5,12.0,7,6,1.1,1.0,1,5370,58.0,2,1800,2,119.5,38.1,525,-5,0,0,0,0,0,0,0,150.0
52,2013103863,3,5,2018/04/30,6447,48,5,11.0,12,8,6.6,4.0,0,5370,53.0,2,1400,4,88.3,38.7,530,-2,0,0,0,0,0,0,0,0.0
53,2013103863,3,5,2018/04/10,6427,48,6,11.0,12,11,1.1,1.0,1,5370,57.0,2,1400,4,88.6,38.5,532,1,0,0,0,0,0,0,0,500.0
54,2013103863,3,5,2018/03/29,6415,48,6,11.0,10,7,8.0,5.0,0,5370,54.0,2,1900,4,123.4,37.6,531,7,0,0,0,0,0,0,0,126.0
55,2013103863,3,5,2018/03/16,6402,48,5,11.0,9,9,1.0,1.0,1,5370,58.0,2,1400,2,88.3,38.8,524,-4,0,0,0,0,0,0,0,150.0
1,2010110078,3,8,2018/02/18,6373,5,6,11.0,16,4,23.6,7.0,0,666,57.0,2,1600,4,97.6,37.7,516,2,0,0,0,0,1,0,0,0.0
2,2010110078,3,8,2018/01/31,6355,45,6,11.0,10,3,3.8,3.0,0,666,57.0,2,2100,3,135.3,36.8,514,6,0,0,0,0,1,0,0,1200.0
3,2010110078,3,7,2017/12/03,6296,7,6,11.0,15,11,7.3,4.0,0,666,57.0,2,1800,4,110.5,36.1,508,4,0,0,0,0,1,0,0,970.0
4,2010110078,3,7,2017/11/03,6265,44,6,9.0,13,1,2.4,1.0,0,666,57.0,2,2000,2,125.1,38.1,504,-7,1,0,0,0,1,0,0,800.0
5,2010110078,3,7,2017/06/28,6135,44,5,11.0,16,2,2.6,1.0,0,666,57.0,2,2000,2,125.3,38.4,511,0,1,0,0,0,1,0,0,1200.0
16,2012104367,3,6,2018/05/02,6450,43,3,11.0,12,3,28.7,6.0,0,1075,57.0,2,1600,4,99.4,37.7,484,-4,0,0,0,0,1,0,0,2100.0
17,2012104367,3,6,2018/03/25,6411,6,6,11.0,16,16,95.6,12.0,0,1077,58.0,2,1800,4,113.2,37.9,488,-12,0,0,0,0,0,0,0,0.0
18,2012104367,3,5,2017/12/14,6307,48,6,11.0,12,11,4.9,2.0,0,5339,58.0,2,2500,4,164.8,39.4,500,11,0,0,0,0,0,1,1,186.0
19,2012104367,3,5,2017/11/23,6285,42,6,10.0,11,11,2.8,1.0,0,5339,58.0,2,2000,1,130.5,40.4,489,2,0,0,0,0,0,1,1,700.0
20,2012104367,3,5,2017/11/03,6265,44,6,9.0,13,3,15.2,5.0,0,5339,57.0,2,2000,2,126.0,39.3,487,2,1,0,0,0,1,0,0,0.0
36,2013104755,3,5,2018/05/23,6471,44,3,11.0,12,10,94.9,9.0,0,5524,57.0,2,2000,4,126.8,39.3,490,-6,1,0,0,0,0,0,0,1120.0
37,2013104755,3,5,2018/04/17,6434,44,3,11.0,16,11,66.8,10.0,0,5399,58.0,2,2000,3,128.5,38.9,496,2,1,0,0,0,0,0,0,0.0
38,2013104755,3,5,2018/03/27,6413,44,6,11.0,9,2,2.3,1.0,0,5399,58.0,2,1600,4,101.4,38.3,494,-9,1,0,0,0,0,0,0,147.5
39,2013104755,3,5,2018/02/21,6376,44,5,11.0,16,7,4.4,1.0,0,5399,57.0,2,2600,4,171.7,40.9,503,-3,1,0,0,0,0,0,0,0.0
40,2013104755,3,4,2017/12/29,6322,44,6,10.0,16,4,365.7,10.0,0,5399,57.0,2,2000,4,127.5,38.8,506,7,1,0,0,0,1,0,0,0.0
11,2012110098,3,6,2018/03/14,6400,43,6,11.0,9,2,1.9,2.0,0,422,56.0,2,2400,3,155.1,40.6,566,-9,0,0,0,0,0,1,1,1120.0
12,2012110098,3,6,2018/01/31,6355,45,6,11.0,10,7,6.1,4.0,0,422,57.0,2,2100,3,135.1,37.1,575,3,0,0,0,0,1,0,0,2100.0
13,2012110098,3,5,2017/12/29,6322,44,6,10.0,16,5,12.6,6.0,0,422,57.0,2,2000,4,125.5,37.0,572,9,1,0,0,0,1,0,0,800.0
14,2012110098,3,5,2017/11/03,6265,44,6,9.0,13,10,3.6,2.0,0,422,57.0,2,2000,2,126.7,39.4,563,0,1,0,0,0,1,0,0,0.0
15,2012110098,3,5,2017/09/27,6227,43,5,11.0,11,11,4.4,4.0,1,422,58.0,2,1800,3,112.9,37.1,563,-4,0,0,0,0,0,1,1,3200.0
29,2013104388,3,5,2018/05/22,6470,44,6,11.0,16,15,18.1,6.0,0,5443,57.0,2,1600,4,102.5,39.1,515,6,1,0,0,0,0,0,0,0.0
30,2013104388,3,5,2018/05/02,6450,43,3,11.0,12,2,480.3,11.0,0,5443,57.0,2,1600,4,101.4,38.7,509,-4,0,0,0,0,1,0,0,0.0
31,2013104388,3,5,2018/01/26,6350,44,6,11.0,16,14,35.1,10.0,0,5399,57.0,2,1400,2,88.7,39.5,513,1,1,0,0,0,0,0,0,51.0
32,2013104388,3,5,2018/01/04,6328,45,6,11.0,13,9,46.7,7.0,0,5524,55.0,2,1600,4,104.1,40.9,512,-1,0,0,0,0,0,0,0,0.0
33,2013104388,3,4,2017/11/22,6284,42,5,10.0,12,6,13.6,5.0,0,5524,57.0,2,1400,4,89.6,39.5,513,1,0,0,0,0,0,0,0,0.0
29,2013104388,3,5,2018/05/22,6470,44,6,11.0,16,15,18.1,6.0,0,5443,57.0,2,1600,4,102.5,39.1,515,6,1,0,0,0,0,0,0,0.0
30,2013104388,3,5,2018/05/02,6450,43,3,11.0,12,2,480.3,11.0,0,5443,57.0,2,1600,4,101.4,38.7,509,-4,0,0,0,0,1,0,0,0.0
31,2013104388,3,5,2018/01/26,6350,44,6,11.0,16,14,35.1,10.0,0,5399,57.0,2,1400,2,88.7,39.5,513,1,1,0,0,0,0,0,0,51.0
32,2013104388,3,5,2018/01/04,6328,45,6,11.0,13,9,46.7,7.0,0,5524,55.0,2,1600,4,104.1,40.9,512,-1,0,0,0,0,0,0,0,0.0
33,2013104388,3,4,2017/11/22,6284,42,5,10.0,12,6,13.6,5.0,0,5524,57.0,2,1400,4,89.6,39.5,513,1,0,0,0,0,0,0,0,0.0
32,2012104331,3,6,2018/06/07,6486,44,6,10.0,10,10,68.9,9.0,0,5583,52.0,2,1400,2,90.6,40.0,518,0,1,0,0,0,0,0,0,0.0
33,2012104331,3,6,2018/05/23,6471,44,3,9.0,13,1,112.2,12.0,0,5583,54.0,2,1400,4,90.2,40.5,518,0,1,0,0,0,0,0,0,0.0
34,2012104331,3,6,2018/05/08,6456,44,3,12.0,14,1,134.5,14.0,0,655758,56.0,2,1600,1,104.8,41.8,518,1,1,0,0,0,0,0,0,0.0
35,2012104331,3,6,2018/04/16,6433,44,5,10.0,14,5,134.4,14.0,0,655758,57.0,2,1800,3,118.8,39.9,517,2,1,0,0,0,0,0,0,0.0
36,2012104331,3,6,2018/03/27,6413,44,6,10.0,13,7,226.1,13.0,0,655758,56.0,2,1600,4,102.9,39.8,515,-5,1,0,0,0,0,0,0,0.0
7,2014105600,1,4,2018/06/08,6487,44,3,12.0,12,1,147.7,12.0,0,5583,51.0,2,1600,3,106.5,41.6,427,2,1,0,0,0,0,0,0,0.0
8,2014105600,1,4,2018/05/25,6473,44,5,12.0,12,9,92.0,9.0,0,5583,51.0,2,1800,3,123.8,44.8,425,-5,1,0,0,0,0,0,0,0.0
9,2014105600,1,4,2018/05/08,6456,44,3,7.0,10,3,79.0,8.0,0,5583,50.0,2,1000,1,64.7,40.8,430,20,1,0,0,0,0,0,0,0.0
10,2014105600,1,4,2018/04/06,6423,45,5,10.0,10,6,86.1,10.0,0,655839,53.0,2,900,4,57.1,38.6,410,-24,0,0,0,0,0,0,0,0.0
11,2014105600,1,4,2018/02/02,6357,45,5,10.0,10,8,20.2,6.0,0,655839,53.0,2,900,1,58.0,39.7,434,12,0,0,0,0,0,0,0,0.0
