,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,12,オーロマイスター,牡2,55,吉田豊,1:50.7,,1.4,1,502(0),[東] 大久保洋
1,2,8,11,マイネルファルケ,牡2,55,田中勝春,1:50.9,1.1/4,11.8,4,526(0),[東] 萱野浩二
2,3,6,7,クールドリオン,牡2,55,蛯名正義,1:51.4,3,12.9,5,466(0),[東] 二ノ宮敬
3,4,2,2,ディヴァインソング,牡2,55,横山典弘,1:51.5,1/2,6.8,2,458(0),[東] 藤沢和雄
4,5,7,9,プログレッシブ,牝2,54,柴田善臣,1:51.9,2.1/2,32.2,6,426(0),[東] 池上昌弘
5,6,5,6,ジーガードトウ,牡2,55,柴山雄一,1:51.9,ハナ,35.5,7,432(0),[東] 武市康男
6,7,3,3,メローマズルカフェ,牡2,52,小島太一,1:52.0,3/4,84.2,8,558(0),[東] 小島太
7,8,7,10,リューク,牡2,55,勝浦正樹,1:52.2,1.1/4,7.5,3,462(0),[西] 森秀行
8,9,4,4,ウエスタンボイス,牝2,54,村田一誠,1:52.9,4,261.6,11,428(0),[東] 尾形充弘
9,10,1,1,ツルギライジング,牡2,55,小林淳一,1:53.7,5,280.6,12,508(0),[東] 郷原洋行
10,11,5,5,シャラムッフェン,牝2,54,梶晃啓,1:53.9,1.1/2,125.3,9,454(0),[東] 保田一隆
11,12,6,8,スーパーワンダー,牡2,55,佐藤哲三,1:54.0,1/2,188.8,10,504(0),[東] 阿部新生
