,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,コウエイノホシ,牡4,54,田中克典,2:32.6,,2.7,1,498(0),[西] 山内研二
1,2,3,3,ダンシングタイガー,セ4,57,安藤光彰,2:34.1,9,17.0,6,470(0),[東] 加藤和宏
2,3,5,5,マイネルコレドール,牡4,57,木幡初広,2:34.5,2.1/2,5.8,3,524(+2),[東] 佐々木亜
3,4,7,9,ナンヨーアース,牝3,53,赤木高太,2:34.6,クビ,18.0,7,492(-2),[東] 境征勝
4,5,1,1,ヒシポラリス,牡3,53,的場勇人,2:34.7,3/4,2.9,2,502(0),[東] 手塚貴久
5,6,6,7,トウショウコーラル,牡8,57,高橋智大,2:35.5,5,66.8,11,510(+4),[東] 大久保洋
6,7,2,2,テイエムジカッド,牡3,55,古川吉洋,2:35.8,2,35.4,8,482(0),[西] 福島勝
7,8,4,4,ヤマノフェロー,牡3,55,吉田豊,2:36.0,1.1/2,36.9,9,548(+4),[東] 加賀武見
8,9,8,12,ブラックレディ,牝3,53,田辺裕信,2:36.1,クビ,177.8,12,480(0),[東] 浅野洋一
9,10,7,10,ノボプレゼンス,牡4,54,佐藤聖也,2:36.9,5,15.9,5,466(+4),[東] 西塚安夫
10,11,6,8,マコトタイセイ,牡4,55,田中博康,2:37.1,1.1/4,49.9,10,542(+16),[東] 鈴木勝美
11,12,8,11,ウイニングアーク,牡4,57,佐藤哲三,2:37.3,3/4,12.0,4,472(+4),[東] 小島茂之
