,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,10,ケンシンコウ,牡4,57,丸山元気,1:44.0,,8.7,5,490(+6),[東] 小西一男
1,2,2,2,メイショウハリオ,牡4,56,田辺裕信,1:44.8,5,5.6,2,500(-6),[西] 岡田稲男
2,3,3,5,デアフルーグ,牡5,56,津村明秀,1:44.9,3/4,5.6,1,510(+2),[東] 鈴木伸尋
3,4,6,11,アディラート,牡7,57,三浦皇成,1:45.0,1/2,16.5,7,500(-6),[西] 須貝尚介
4,5,4,6,モズダッシュスター,牡5,56,江田照男,1:45.1,クビ,16.8,8,510(+2),[西] 南井克巳
5,6,5,9,スマートセラヴィー,牡5,57,野中悠太,1:45.1,クビ,5.8,4,500(+2),[西] 矢作芳人
6,7,5,8,エルデュクラージュ,セ7,59,戸崎圭太,1:45.2,3/4,11.9,6,500(-6),[西] 池添学
7,8,7,12,ロードアクシス,牡6,56,木幡巧也,1:45.4,1,20.0,9,464(-10),[西] 奥村豊
8,9,3,4,マサハヤニース,牡6,56,森一馬,1:45.7,1.1/2,46.1,14,480(-10),[西] 今野貞一
9,10,7,13,ハーグリーブス,牡6,56,吉田豊,1:45.7,クビ,73.2,15,502(0),[東] 尾関知人
10,11,2,3,バーンスター,牡5,56,石橋脩,1:46.1,2.1/2,25.2,11,496(-4),[西] 谷潔
11,12,4,7,エクスパートラン,牡6,56,永野猛蔵,1:46.2,3/4,23.4,10,460(-10),[西] 小崎憲
12,13,8,15,マリオ,牡6,56,石川裕紀,1:46.3,クビ,30.0,13,498(-6),[西] 安達昭夫
13,14,1,1,ライトウォーリア,牡4,56,内田博幸,1:46.4,3/4,5.8,3,498(-2),[西] 高野友和
14,15,8,14,アードラー,牡7,57,武藤雅,1:46.5,1/2,29.8,12,484(-4),[西] 音無秀孝
