,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ペルシアンナイト,牡2,55,秋山真一,1:35.4,,1.3,1,476(+2),[西] 池江泰寿
1,2,6,9,ジュンヴァリアス,牡2,55,菱田裕二,1:35.6,1.1/4,8.0,3,446(-2),[東] 畠山吉宏
2,3,5,6,マイネルパラディ,牡2,55,黛弘人,1:35.8,1.1/2,19.8,5,472(0),[西] 田所秀孝
3,4,2,2,レイズアベール,牝2,54,中谷雄太,1:35.8,クビ,13.0,4,454(-2),[西] 吉村圭司
4,5,1,1,アンジュデジール,牝2,54,太宰啓介,1:35.9,1/2,21.9,6,468(+6),[西] 昆貢
5,6,7,10,ペイドメルヴェイユ,牝2,54,杉原誠人,1:36.1,1.1/4,31.7,7,470(-2),[東] 藤沢和雄
6,7,8,12,ケンビション,牡2,55,義英真,1:36.3,1.1/4,49.8,8,442(+2),[西] 大久保龍
7,8,4,5,アロンザモナ,牝2,54,小牧太,1:36.7,2.1/2,6.6,2,470(-2),[西] 西浦勝一
8,9,6,8,デュトロノミー,牡2,55,西村太一,1:37.6,5,523.1,13,480(-4),[東] 土田稔
9,10,3,3,フィスキオ,牡2,55,北村友一,1:37.7,クビ,58.9,9,460(-8),[東] 栗田徹
10,11,7,11,ラブパッション,牝2,54,藤田菜七,1:38.3,3.1/2,188.8,10,370(-10),[東] 谷原義明
11,12,8,13,コチ,牝2,54,平野優,1:38.5,1.1/4,326.0,12,440(+8),[東] 南田美知
12,13,5,7,シャンパンゴールド,牝2,54,伊藤工真,1:39.4,5,274.3,11,436(-2),[東] 石毛善彦
