,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,8,スマイル,牡6,57,ルメール,2:14.7,,8.6,4,540(+6),[東] 堀宣行
1,2,7,13,キングオブドラゴン,牡5,57,坂井瑠星,2:15.0,2,12.8,5,502(+4),[西] 矢作芳人
2,3,3,4,エドノフェリーチェ,牝5,55,Ｍ．デム,2:15.0,アタマ,5.3,2,466(+4),[東] 相沢郁
3,4,8,15,サトノラディウス,セ6,57,横山和生,2:15.1,クビ,14.4,7,496(+8),[東] 国枝栄
4,5,6,10,ウシュバテソーロ,牡5,57,戸崎圭太,2:15.1,アタマ,24.6,10,524(+4),[東] 高木登
5,6,3,5,ダンディズム,セ6,57,富田暁,2:15.3,3/4,12.9,6,476(-6),[西] 野中賢二
6,7,6,11,セファーラジエル,牡4,56,鮫島克駿,2:15.3,アタマ,7.4,3,534(+10),[西] 高柳大輔
7,8,7,12,ヤマニンマヒア,牡6,57,津村明秀,2:15.3,クビ,140.4,13,460(+8),[西] 松永幹夫
8,9,2,3,サトノグロワール,牡7,57,内田博幸,2:15.4,クビ,91.8,12,520(+4),[西] 池江泰寿
9,10,1,1,ベデザンジュ,牝5,55,石橋脩,2:15.5,1/2,23.5,9,458(+28),[東] 久保田貴
10,11,5,9,ルペルカーリア,牡4,56,横山武史,2:15.5,アタマ,2.4,1,508(+6),[西] 友道康夫
11,12,4,7,エヴァーガーデン,牝5,55,丹内祐次,2:15.6,1/2,37.5,11,484(+2),[東] 高橋祥泰
12,13,2,2,ナリノモンターニュ,牡5,57,大野拓弥,2:15.7,3/4,22.9,8,516(+6),[東] 上原博之
13,14,4,6,サウンドバーニング,牡10,57,斎藤新,2:16.3,3.1/2,336.9,15,430(-2),[西] 安達昭夫
14,15,8,14,ニューポート,牡6,57,菅原明良,2:17.8,9,330.8,14,464(+4),[東] 手塚貴久
