,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,ダノンゴールド,牡4,57,武豊,1:43.2,,2.9,1,536(-4),[東] 藤沢和雄
1,2,5,5,タイセイシュバリエ,牡4,57,浜中俊,1:43.2,クビ,2.9,2,492(+14),[西] 宮本博
2,3,1,1,フレイムオブピース,牡4,57,幸英明,1:43.8,3.1/2,3.1,3,466(+10),[西] 浅見秀一
3,4,7,7,ダノンハラショー,牡6,57,和田竜二,1:43.9,1/2,62.0,7,468(0),[西] 松田国英
4,5,2,2,タガノジンガロ,牡6,57,川田将雅,1:44.8,5,7.5,4,498(-6),[西] 松田博資
5,6,6,6,グレイレジェンド,牡5,57,熊沢重文,1:45.0,1.1/2,43.3,6,464(0),[西] 松永幹夫
6,7,3,3,イセノスバル,牡7,57,中井裕二,1:45.2,1.1/4,146.9,10,520(+4),[西] 大橋勇樹
7,8,7,8,アマノレインジャー,牡5,57,国分優作,1:46.2,6,31.3,5,498(+2),[西] 湯窪幸雄
8,9,4,4,パルラメンターレ,セ6,57,岡田祥嗣,1:46.6,2.1/2,64.1,8,472(0),[西] 大根田裕
9,10,8,10,ブルーソックス,牡6,57,太宰啓介,1:48.7,大,124.8,9,492(-2),[東] 和田雄二
